Distance(mm),Time(ms),Hilbert Amptitude(mV)
95,0.40016,122.00069248176632
95,0.4002,122.00554645365351
95,0.40024,123.01590021478745
95,0.40028,124.01971289922824
95,0.40032,125.0102717482957
95,0.40036,125.00311406250313
95,0.4004,125.00119757091392
95,0.40044,125.00035501203202
95,0.40048,125.00085584141605
95,0.40052,124.0014331341861
95,0.40056,124.00079788256913
95,0.4006,123.0009283198016
95,0.40064,123.00159587068798
95,0.40068,123.00403995563006
95,0.40072,124.0167965568668
95,0.40076,125.00446197758147
95,0.4008,125.00231970211703
95,0.40084,125.00022030458274
95,0.40088,124.00013848425014
95,0.40092,125.00099796811554
95,0.40096,125.00206290786649
95,0.401,124.00518930799572
95,0.40104,123.00161282921734
95,0.40108,123.00136644557405
95,0.40112,124.00234359914924
95,0.40116,124.00022911092852
95,0.4012,124.00061744907023
95,0.40124,124.00012225029087
95,0.40128,124.00045762817902
95,0.40132,124.00006055404839
95,0.40136,124.00041611358544
95,0.4014,124.00000343218174
95,0.40144,124.00040793009376
95,0.40148,124.00065073980193
95,0.40152,123.00042318142062
95,0.40156,124.00302127492321
95,0.4016,124.00045624137579
95,0.40164,124.00076426965353
95,0.40168,124.00054403505912
95,0.40172,124.00047843811238
95,0.40176,124.00080756545269
95,0.4018,124.0003670964749
95,0.40184,124.00303754216839
95,0.40188,125.0003018045795
95,0.40192,124.0006731423382
95,0.40196,124.00026081281827
95,0.402,124.00000072348156
95,0.40204,124.00022648981981
95,0.40208,124.00003790364566
95,0.40212,124.00019644331086
95,0.40216,124.00007199135997
95,0.4022,124.00016777748368
95,0.40224,124.00009903910001
95,0.40228,124.00013819326522
95,0.40232,124.00012686751828
95,0.40236,124.00010531080876
95,0.4024,124.00017032856421
95,0.40244,124.00006645500996
95,0.40248,124.000293338458
95,0.40252,124.00002136303026
95,0.40256,124.00168493018485
95,0.4026,125.0000096448526
95,0.40264,124.00234527140759
95,0.40268,124.00135302547909
95,0.40272,123.00534375215341
95,0.40276,122.00000259174344
95,0.4028,122.00736678603086
95,0.40284,123.02406487755863
95,0.40288,124.03537561665587
95,0.40292,126.04261594239638
95,0.40296,128.0122435629046
95,0.403,129.00305606370353
95,0.40304,128.06678842260757
95,0.40308,125.1773389819506
95,0.40312,120.17285033422142
95,0.40316,117.03552874245763
95,0.4032,116.00432863724842
95,0.40324,117.12298626802789
95,0.40328,120.35300447480552
95,0.40332,126.52292926501966
95,0.40336,133.3226377727536
95,0.4034,138.02620608297673
95,0.40344,138.138803575295
95,0.40348,133.79476213769047
95,0.40352,123.41684470164212
95,0.40356,111.97889856883943
95,0.4036,103.12760776060864
95,0.40364,103.35779779199626
95,0.40368,111.74348407894156
95,0.40372,126.82761327992893
95,0.40376,141.7135097431883
95,0.4038,150.32964412816224
95,0.40384,152.14408239672844
95,0.40388,145.5544233342429
95,0.40392,132.3822924570748
95,0.40396,114.35178168252415
95,0.404,99.21967294485275
95,0.40404,94.01306749705164
95,0.40408,101.5282734210431
95,0.40412,117.3337525950952
95,0.40416,133.85730430039638
95,0.4042,145.1948829211679
95,0.40424,150.0627228140092
95,0.40428,147.35444260773917
95,0.40432,138.47687006576504
95,0.40436,126.14408990193553
95,0.4044,112.56839761158483
95,0.40444,104.23534177401919
95,0.40448,105.07937636148357
95,0.40452,110.79405885989509
95,0.40456,121.42742673535726
95,0.4046,132.0571702224744
95,0.40464,138.29139455814712
95,0.40468,139.00002473386084
95,0.40472,136.18658554013604
95,0.40476,130.55227251244088
95,0.4048,122.63965482144842
95,0.40484,116.28368783864951
95,0.40488,114.0204238610476
95,0.40492,115.04166461477172
95,0.40496,118.24306919269114
95,0.405,124.3642536695934
95,0.40504,129.1945000116984
95,0.40508,132.03134526282278
95,0.40512,131.02482362896126
95,0.40516,128.07290162104712
95,0.4052,126.13567949528516
95,0.40524,122.15654225106226
95,0.40528,119.04476074011032
95,0.40532,119.00001805631399
95,0.40536,120.0201841845288
95,0.4054,122.05772923149365
95,0.40544,124.05794064518743
95,0.40548,126.04162650759851
95,0.40552,127.00686864105252
95,0.40556,127.00016263431321
95,0.4056,126.01117654861626
95,0.40564,125.01316115016373
95,0.40568,124.01992125288601
95,0.40572,123.0113479389132
95,0.40576,122.00483289113868
95,0.4058,122.00267870262556
95,0.40584,123.00706775778914
95,0.40588,124.01400420069466
95,0.40592,125.00359784191821
95,0.40596,125.00116772103786
95,0.406,125.00005031381984
95,0.40604,125.0000070269744
95,0.40608,125.00521191781036
95,0.40612,124.00356369697931
95,0.40616,124.0055202608888
95,0.4062,123.00287128775983
95,0.40624,123.00018640782679
95,0.40628,123.00132158848534
95,0.40632,124.00190577431506
95,0.40636,124.00021645435743
95,0.4064,124.00019819988553
95,0.40644,124.0002617379072
95,0.40648,124.00012097616298
95,0.40652,124.0017050032862
95,0.40656,125.00100893826718
95,0.4066,125.0016891632711
95,0.40664,124.0033223957684
95,0.40668,124.00028464951572
95,0.40672,124.00398129787733
95,0.40676,123.00029500395411
95,0.4068,124.00000815842925
95,0.40684,123.00178577232828
95,0.40688,123.00324611047398
95,0.40692,124.00155365985937
95,0.40696,124.00230113612993
95,0.407,125.00014043453334
95,0.40704,124.00428381655418
95,0.40708,123.00000965636845
95,0.40712,124.00171698456285
95,0.40716,124.00054238837363
95,0.4072,123.00048565263407
95,0.40724,124.00386490158579
95,0.40728,124.00066841453446
95,0.40732,124.00382339540792
95,0.40736,125.0032281968006
95,0.4074,125.00059347361665
95,0.40744,124.00000996652679
95,0.40748,125.00000014703852
95,0.40752,124.00246940783057
95,0.40756,124.00002556654128
95,0.4076,124.00021550434793
95,0.40764,124.00006211637704
95,0.40768,124.00000004642776
95,0.40772,124.00015524305431
95,0.40776,124.00119433516527
95,0.4078,125.00135878919389
95,0.40784,125.00036300275576
95,0.40788,125.00249686670365
95,0.40792,124.00580529524339
95,0.40796,124.00288471132147
95,0.408,123.00470064197314
95,0.40804,123.00007341995608
95,0.40808,123.00057603960947
95,0.40812,124.00502964482845
95,0.40816,124.00005905819941
95,0.4082,124.00460174513898
95,0.40824,125.00115867184171
95,0.40828,125.00033873283098
95,0.40832,124.00172209331198
95,0.40836,124.00005740474194
95,0.4084,124.0001756822529
95,0.40844,125.0002203546718
95,0.40848,124.00361066189998
95,0.40852,124.00056980661212
95,0.40856,124.00064678242163
95,0.4086,124.00322216227863
95,0.40864,125.00007390824905
95,0.40868,125.00000949132546
95,0.40872,125.00444117882716
95,0.40876,124.0025869527808
95,0.4088,124.0003336664487
95,0.40884,125.00036371601901
95,0.40888,124.01537751849598
95,0.40892,123.00020335646992
95,0.40896,124.00155984783659
95,0.409,123.00107928484178
95,0.40904,123.00007216875012
95,0.40908,123.00385557144311
95,0.40912,124.01510474753923
95,0.40916,126.0087023576509
95,0.4092,126.00041321254356
95,0.40924,126.00113879596535
95,0.40928,126.01653834828436
95,0.40932,125.04464577208701
95,0.40936,122.06762222109946
95,0.4094,120.0069625957124
95,0.40944,120.00557191806443
95,0.40948,122.05408351070076
95,0.40952,124.0488266020108
95,0.40956,126.06011857129263
95,0.4096,128.0212470172917
95,0.40964,130.00147230588382
95,0.40968,130.06564746638836
95,0.40972,127.1729530564579
95,0.40976,123.28685341218609
95,0.4098,118.17574975086386
95,0.40984,115.02267970160732
95,0.40988,115.05712023076649
95,0.40992,118.31146138321931
95,0.40996,125.55727177452277
95,0.41,132.27644947700307
95,0.41004,136.03616269219637
95,0.41008,136.07967947754852
95,0.41012,132.3926373239901
95,0.41016,125.7287563620756
95,0.4102,118.53323701088352
95,0.41024,113.19545584886967
95,0.41028,112.00232106605509
95,0.41032,114.17690171297734
95,0.41036,120.55686394657215
95,0.4104,127.4491916639178
95,0.41044,133.22241367454077
95,0.41048,135.0000082891286
95,0.41052,133.07802460047492
95,0.41056,129.31659442763578
95,0.4106,124.30834938449202
95,0.41064,120.271951825137
95,0.41068,117.06825274618282
95,0.41072,116.0000457682934
95,0.41076,119.11911817129032
95,0.4108,123.09871649969058
95,0.41084,126.1259434202885
95,0.41088,129.02105743156065
95,0.41092,130.0000799043476
95,0.41096,129.08332490031987
95,0.411,126.09330218472064
95,0.41104,124.16517490282733
95,0.41108,121.07829702935278
95,0.41112,120.03967669265101
95,0.41116,120.00007491518666
95,0.4112,121.00224660214501
95,0.41124,123.03945374615651
95,0.41128,125.00437720151453
95,0.41132,126.01012415576511
95,0.41136,127.0108126379217
95,0.4114,126.0142009902663
95,0.41144,125.05307000934059
95,0.41148,125.02610111139364
95,0.41152,123.11421293191471
95,0.41156,122.0059994146603
95,0.4116,123.03794570498897
95,0.41164,123.00070228519142
95,0.41168,124.0392865007345
95,0.41172,124.00592978345813
95,0.41176,124.07549765632147
95,0.4118,125.0128629923496
95,0.41184,125.21899112479623
95,0.41188,125.1296842400349
95,0.41192,124.68469729553057
95,0.41196,125.97703279399055
100,0.38,83.42234115122812
100,0.38004,95.0284399860558
100,0.38008,162.72704074372518
100,0.38012,99.39634532296117
100,0.38016,138.91158455093148
100,0.3802,125.04223946664271
100,0.38024,117.4812647008075
100,0.38028,135.0319183822898
100,0.38032,115.02537355953665
100,0.38036,129.19521758375723
100,0.3804,124.04177386851573
100,0.38044,120.14205791731092
100,0.38048,130.0085532210097
100,0.38052,118.0111295038487
100,0.38056,127.25192850209186
100,0.3806,124.09023617869813
100,0.38064,121.21842170148079
100,0.38068,129.00276582542887
100,0.38072,120.00544242802022
100,0.38076,127.05373825395108
100,0.3808,124.016594024718
100,0.38084,122.05486761454613
100,0.38088,128.0023140290565
100,0.38092,121.00587213639355
100,0.38096,126.07150593581744
100,0.381,124.04238422283878
100,0.38104,122.07288054261052
100,0.38108,127.00228208099188
100,0.38112,121.00241975403189
100,0.38116,126.02943284730507
100,0.3812,124.0063216438417
100,0.38124,123.02938561184541
100,0.38128,127.000182745832
100,0.38132,122.00505955875175
100,0.38136,125.0288270224642
100,0.3814,124.01289060835116
100,0.38144,123.02895679840572
100,0.38148,126.00190133643297
100,0.38152,122.0001712934055
100,0.38156,125.0118447940704
100,0.3816,124.00328622971226
100,0.38164,123.01090901149072
100,0.38168,126.00000854465306
100,0.38172,122.00637291577924
100,0.38176,124.01673832206713
100,0.3818,123.00739529107024
100,0.38184,122.0448200370981
100,0.38188,126.00392488801505
100,0.38192,123.00089352583818
100,0.38196,125.01107232382462
100,0.382,124.00148088756646
100,0.38204,123.01626974688911
100,0.38208,126.00255697572074
100,0.38212,123.00048448332134
100,0.38216,125.01399924275513
100,0.3822,124.00666072705052
100,0.38224,123.01464511165054
100,0.38228,125.00019739128582
100,0.38232,123.00331212596568
100,0.38236,125.00812478382434
100,0.3824,124.00047456777205
100,0.38244,123.0152433290555
100,0.38248,126.00980334960968
100,0.38252,124.00017540514455
100,0.38256,125.01379365250193
100,0.3826,125.00036737982428
100,0.38264,125.0082697298273
100,0.38268,126.00754744817102
100,0.38272,123.00052099003132
100,0.38276,125.00129324237679
100,0.3828,124.0051391719393
100,0.38284,123.00243225359718
100,0.38288,125.00226551253199
100,0.38292,124.00011636423346
100,0.38296,125.00020286627972
100,0.383,123.00864079507738
100,0.38304,123.01759725311412
100,0.38308,125.00000597382164
100,0.38312,123.00608862558151
100,0.38316,126.0094254011965
100,0.3832,125.00424903033857
100,0.38324,124.00033891901194
100,0.38328,125.00101192509983
100,0.38332,123.00040959417785
100,0.38336,125.00452553336979
100,0.3834,124.01018699831866
100,0.38344,123.00563876318166
100,0.38348,125.00009645388302
100,0.38352,123.00001678801708
100,0.38356,124.00359046008829
100,0.3836,124.00212006793748
100,0.38364,125.00398824992263
100,0.38368,125.00277006139493
100,0.38372,123.00000825481126
100,0.38376,125.00418314093119
100,0.3838,124.00325288942257
100,0.38384,124.00589714520504
100,0.38388,125.00250584422837
100,0.38392,123.00039577067662
100,0.38396,125.00183835795862
100,0.384,124.00142246629304
100,0.38404,124.00210947023083
100,0.38408,125.00081434335071
100,0.38412,123.00157654823157
100,0.38416,124.0045972784449
100,0.3842,124.00030028277995
100,0.38424,124.00593058305186
100,0.38428,125.00131267790614
100,0.38432,123.00040176850153
100,0.38436,125.0027937095301
100,0.3844,124.0012309104691
100,0.38444,124.00326520739542
100,0.38448,125.00002451892418
100,0.38452,124.00005878292275
100,0.38456,125.00028703969521
100,0.3846,123.00885127576463
100,0.38464,123.00980671318608
100,0.38468,125.0000269537683
100,0.38472,123.00026281518727
100,0.38476,125.00384733047599
100,0.3848,124.00438937452952
100,0.38484,123.00380571160841
100,0.38488,125.0024469191436
100,0.38492,124.00055249713081
100,0.38496,124.00145709138346
100,0.385,124.00001272871498
100,0.38504,124.00480097910162
100,0.38508,125.0001375370992
100,0.38512,124.0002637024274
100,0.38516,125.00046311299413
100,0.3852,124.00128224559053
100,0.38524,124.00307632131666
100,0.38528,125.0000000359243
100,0.38532,124.00000913158782
100,0.38536,125.00021054263554
100,0.3854,124.00241123607204
100,0.38544,124.00240191788231
100,0.38548,125.00019558127953
100,0.38552,124.00005021793916
100,0.38556,125.00000033108007
100,0.3856,124.0072175049446
100,0.38564,123.00092703478104
100,0.38568,125.00100918899713
100,0.38572,124.00231017386592
100,0.38576,124.00036972811125
100,0.3858,124.00037436487753
100,0.38584,124.00207525548885
100,0.38588,125.00015628809906
100,0.38592,124.00116960406268
100,0.38596,124.00008118605214
100,0.386,124.00002984285653
100,0.38604,124.00004273750204
100,0.38608,124.00000752172969
100,0.38612,124.00001963773846
100,0.38616,124.00011891336666
100,0.3862,124.00000505082693
100,0.38624,124.00156439311306
100,0.38628,125.00000043553143
100,0.38632,124.00160877294948
100,0.38636,124.00004031915377
100,0.3864,124.00015022384743
100,0.38644,124.00110037564025
100,0.38648,125.0000374190548
100,0.38652,124.00236850132724
100,0.38656,124.0000104034261
100,0.3866,124.00064474426046
100,0.38664,124.0000020127037
100,0.38668,124.00196073921506
100,0.38672,123.00000001958266
100,0.38676,124.00198463518826
100,0.3868,124.00000070690447
100,0.38684,124.00211498755388
100,0.38688,125.00000262391751
100,0.38692,124.00156111615227
100,0.38696,124.00000511810171
100,0.387,124.00022370718905
100,0.38704,124.00000754012049
100,0.38708,124.00017314776294
100,0.38712,124.00000897697474
100,0.38716,124.0010616121222
100,0.3872,123.00000733895307
100,0.38724,124.00584381164623
100,0.38728,125.00000014989944
100,0.38732,124.00093999992734
100,0.38736,124.00041302552204
100,0.3874,123.00008322248102
100,0.38744,124.00782356632546
100,0.38748,125.00006449303658
100,0.38752,124.00033035185784
100,0.38756,124.00075685247116
100,0.3876,123.00002402508215
100,0.38764,124.006722728074
100,0.38768,125.0000998273213
100,0.38772,124.00057782723952
100,0.38776,124.00020475815178
100,0.3878,124.00000007824121
100,0.38784,124.00045534456804
100,0.38788,124.00003689429413
100,0.38792,124.00250786465871
100,0.38796,125.000183009057
100,0.388,124.00080945294779
100,0.38804,124.00179104976617
100,0.38808,125.00000413183918
100,0.38812,124.00133671455019
100,0.38816,124.00020775167388
100,0.3882,124.00004929603449
100,0.38824,124.0021094042445
100,0.38828,125.00000577007056
100,0.38832,124.00090127536885
100,0.38836,124.00016545191872
100,0.3884,124.00002563058047
100,0.38844,124.00220348516117
100,0.38848,125.00168513011067
100,0.38852,125.00003170187594
100,0.38856,125.00088725125121
100,0.3886,124.00341550111897
100,0.38864,124.00086669260212
100,0.38868,125.00062285883715
100,0.38872,124.00049900910888
100,0.38876,125.00026307245889
100,0.3888,124.00970887978808
100,0.38884,123.00013319455715
100,0.38888,124.00036860095548
100,0.38892,124.00006299671008
100,0.38896,124.00005028576906
100,0.389,124.00002103382627
100,0.38904,124.00114417170441
100,0.38908,125.00000027017256
100,0.38912,124.00207898333606
100,0.38916,124.00004262107066
100,0.3892,124.00027418673537
100,0.38924,124.001241969933
100,0.38928,125.00006437940604
100,0.38932,124.00188914993824
100,0.38936,124.00000018007479
100,0.3894,124.00017900375563
100,0.38944,124.0008666072153
100,0.38948,125.00000309283499
100,0.38952,124.00247736607045
100,0.38956,124.0008057883833
100,0.3896,125.00045122475447
100,0.38964,124.0025161770476
100,0.38968,124.0002065780762
100,0.38972,124.00044664540083
100,0.38976,124.00010301238518
100,0.3898,124.00018083566607
100,0.38984,124.00003603200341
100,0.38988,124.00006316460453
100,0.38992,124.00000050607734
100,0.38996,124.00000020996353
100,0.39,124.00082446306222
100,0.39004,125.00078395487435
100,0.39008,125.00260376692302
100,0.39012,124.0026354390184
100,0.39016,124.00054965803916
100,0.3902,124.00053130749592
100,0.39024,124.00029646823064
100,0.39028,124.0002646347351
100,0.39032,124.00019608664228
100,0.39036,124.00015309835847
100,0.3904,124.00013575438946
100,0.39044,124.00008304132513
100,0.39048,124.00008922786144
100,0.39052,124.00003082376826
100,0.39056,124.00004705482563
100,0.3906,124.00000036757001
100,0.39064,124.0000091738122
100,0.39068,124.00007451264415
100,0.39072,124.00002196953572
100,0.39076,124.00187176880098
100,0.3908,125.00134363996116
100,0.39084,125.00003112494969
100,0.39088,125.00030868248146
100,0.39092,125.00110891006037
100,0.39096,125.00522892959026
100,0.391,124.00703862107054
100,0.39104,124.00179736488217
100,0.39108,124.0029495551015
100,0.39112,124.0015956933664
100,0.39116,124.00517932278615
100,0.3912,123.004026723933
100,0.39124,123.00018627912802
100,0.39128,124.00039250938345
100,0.39132,124.00010791113165
100,0.39136,124.0000330667199
100,0.3914,124.000186664957
100,0.39144,124.00010503974266
100,0.39148,124.00020522071657
100,0.39152,124.00014676226849
100,0.39156,124.0002023161709
100,0.3916,124.00018624804198
100,0.39164,124.00018990824535
100,0.39168,124.00028325733977
100,0.39172,124.00017144104872
100,0.39176,124.00146248063545
100,0.3918,123.00014807902686
100,0.39184,124.00489033530411
100,0.39188,125.00011287229445
100,0.39192,124.00138452075599
100,0.39196,124.00006697760692
100,0.392,124.0002104512847
100,0.39204,124.00000685780051
100,0.39208,124.00008565298572
100,0.39212,124.00060085783156
100,0.39216,125.00000881330604
100,0.3922,124.00315213648005
100,0.39224,124.0005896837094
100,0.39228,125.00083277096631
100,0.39232,124.00319046574816
100,0.39236,124.00054366221035
100,0.3924,124.0008746039956
100,0.39244,124.00042658596222
100,0.39248,124.00059079570656
100,0.39252,124.00035562452865
100,0.39256,124.00049249882359
100,0.3926,124.00029583668675
100,0.39264,124.0004489349667
100,0.39268,124.00022486969074
100,0.39272,124.00043123568203
100,0.39276,124.00010596122475
100,0.3928,124.00043208092274
100,0.39284,124.00022197530207
100,0.39288,125.00045122304992
100,0.39292,124.00500834514973
100,0.39296,124.00052150058974
100,0.393,124.00491485267173
100,0.39304,123.00074736004741
100,0.39308,124.0002891112304
100,0.39312,124.00278099587318
100,0.39316,123.00004049730481
100,0.3932,124.00093574725204
100,0.39324,124.00006641595378
100,0.39328,124.00008530173267
100,0.39332,124.00001843324847
100,0.39336,124.00096704820076
100,0.3934,125.00047475470757
100,0.39344,125.00263812255642
100,0.39348,124.00353512690792
100,0.39352,124.00062547953941
100,0.39356,124.00107928485133
100,0.3936,124.00034594011203
100,0.39364,124.00076936477916
100,0.39368,124.00014517286343
100,0.39372,124.00065861973339
100,0.39376,124.00022575982962
100,0.3938,125.00059999397772
100,0.39384,124.00439946098071
100,0.39388,124.000574766178
100,0.39392,124.00164322497928
100,0.39396,124.00055666794401
100,0.394,124.00140126561936
100,0.39404,124.0005452615613
100,0.39408,124.00164396735576
100,0.39412,124.0005377083072
100,0.39416,124.00439176632979
100,0.3942,123.0005365097043
100,0.39424,124.00023520574405
100,0.39428,124.00052724272179
100,0.39432,124.00012292036489
100,0.39436,124.00052144935206
100,0.3944,124.00025762403286
100,0.39444,124.00051302162048
100,0.39448,124.00032187302574
100,0.39452,124.00049933304867
100,0.39456,124.0003502091806
100,0.3946,124.00047593685372
100,0.39464,124.00035310754178
100,0.39468,124.0004342683939
100,0.39472,124.00032862206045
100,0.39476,124.00035525318958
100,0.3948,124.00026225992688
100,0.39484,124.00018991386177
100,0.39488,124.00011765021463
100,0.39492,124.00016525110253
100,0.39496,125.00027842128024
100,0.395,125.00462527786361
100,0.39504,124.00374597022166
100,0.39508,124.00172782233703
100,0.39512,124.00015731268265
100,0.39516,125.00130797662548
100,0.3952,124.01300612530474
100,0.39524,123.00116253372323
100,0.39528,124.00000041205355
100,0.39532,124.00104374182092
100,0.39536,124.00000222954759
100,0.3954,125.0009222304992
100,0.39544,124.01130386918537
100,0.39548,123.00076396917159
100,0.39552,124.00005269419366
100,0.39556,124.0004293263753
100,0.3956,124.00026863172248
100,0.39564,125.0001094232099
100,0.39568,125.00177441008377
100,0.39572,125.00198525518388
100,0.39576,125.0097439161277
100,0.3958,124.01004263908987
100,0.39584,124.00481938324926
100,0.39588,124.0048650873893
100,0.39592,124.00417485372841
100,0.39596,124.00414130507015
100,0.396,124.0041713496884
100,0.39604,124.00407174965001
100,0.39608,124.00457074435599
100,0.39612,124.00441929924123
100,0.39616,124.00576136652344
100,0.3962,124.00572145197876
100,0.39624,124.01257748266684
100,0.39628,123.01696287420326
100,0.39632,122.0098165595507
100,0.39636,121.00011656071125
100,0.3964,121.02073431758623
100,0.39644,123.11573872275778
100,0.39648,128.16130835984129
100,0.39652,133.06874497702782
100,0.39656,138.0037394477423
100,0.3966,139.46372721572183
100,0.39664,133.78956083826623
100,0.39668,120.99749358901511
100,0.39672,104.19487099284228
100,0.39676,92.25652522509104
100,0.3968,90.71843066532514
100,0.39684,104.0963126627824
100,0.39688,130.82495799708894
100,0.39692,155.003015318484
100,0.39696,171.1876848581876
100,0.397,178.16655254556602
100,0.39704,175.14604274145046
100,0.39708,160.3286310304179
100,0.39712,130.25617908588933
100,0.39716,85.06616060756664
100,0.3972,38.54959677308386
100,0.39724,55.422073589695636
100,0.39728,115.57609730883152
100,0.39732,173.84137986126828
100,0.39736,218.29281979938744
100,0.3974,240.96328344591583
100,0.39744,240.69923497172155
100,0.39748,227.79451723701138
100,0.39752,189.83572577087432
100,0.39756,115.00418770185078
100,0.3976,37.00348438060487
100,0.39764,11.55507464625801
100,0.39768,82.2029096591356
100,0.39772,172.42217105112923
100,0.39776,233.91798599276035
100,0.3978,255.11480627178565
100,0.39784,255.01971123180317
100,0.39788,249.9029083958874
100,0.39792,231.35274871268837
100,0.39796,184.38963797314108
100,0.398,107.16668221879529
100,0.39804,32.28441047293063
100,0.39808,18.36175905785585
100,0.39812,88.2275657698751
100,0.39816,163.4124998667522
100,0.3982,209.15304797188546
100,0.39824,228.06252229992285
100,0.39828,231.09209356056846
100,0.39832,217.67952192345115
100,0.39836,189.47081759464737
100,0.3984,146.90966518998474
100,0.39844,92.82614485659998
100,0.39848,47.55120120867916
100,0.39852,52.05498050607006
100,0.39856,95.77096421534277
100,0.3986,134.9984456642982
100,0.39864,163.33184920869812
100,0.39868,177.75132490769118
100,0.39872,177.00747691716614
100,0.39876,165.29066175147008
100,0.3988,144.81867475735646
100,0.39884,120.26772413958031
100,0.39888,99.00881881788821
100,0.39892,89.07962347685545
100,0.39896,96.27316070746876
100,0.399,112.15666428072493
100,0.39904,128.228645631134
100,0.39908,140.62166235821275
100,0.39912,145.29622172356173
100,0.39916,145.03481755172368
100,0.3992,137.6449467215041
100,0.39924,127.902272394044
100,0.39928,119.78779867366595
100,0.39932,112.27113872678999
100,0.39936,111.00234644765177
100,0.3994,114.17473764985186
100,0.39944,118.46343727898989
100,0.39948,125.55596329199997
100,0.39952,130.24765374587832
100,0.39956,132.06049944777092
100,0.3996,132.00367964573084
100,0.39964,129.06821994621134
100,0.39968,126.1234116180236
100,0.39972,122.12953255970837
100,0.39976,119.02746253545932
100,0.3998,119.00230250448548
100,0.39984,120.04615383946923
100,0.39988,123.09448418035052
100,0.39992,125.04994146006129
100,0.39996,126.03479124597924
100,0.4,127.00373403662275
100,0.40004,126.00020070854534
100,0.40008,126.00499628225243
100,0.40012,124.02693828204488
100,0.40016,122.00480539609853
100,0.4002,122.00016546171084
100,0.40024,122.00757880360128
100,0.40028,123.0204754755293
100,0.40032,124.02379923688754
100,0.40036,125.01327372700011
100,0.4004,125.00801281364666
100,0.40044,126.00228432043329
100,0.40048,125.00336251939419
100,0.40052,124.00022641956375
100,0.40056,124.00081011298707
100,0.4006,123.0001091158674
100,0.40064,123.00439925048437
100,0.40068,124.00647036997134
100,0.40072,124.00254315187111
100,0.40076,124.00435572955122
100,0.4008,124.00619490824238
100,0.40084,125.01308701297891
100,0.40088,126.0004876432064
100,0.40092,125.00247135264637
100,0.40096,124.00130417773933
100,0.401,124.00000042498364
100,0.40104,124.00081338573501
100,0.40108,123.00020336639673
100,0.40112,123.00421675730146
100,0.40116,124.00612860483618
100,0.4012,124.00279790433343
100,0.40124,124.00740481315893
100,0.40128,125.01132158351527
100,0.40132,126.00088448655727
100,0.40136,125.00102718280137
100,0.4014,125.0000335420025
100,0.40144,125.00439126985204
100,0.40148,124.0075110606357
100,0.40152,123.00363403543788
100,0.40156,123.00000943129895
100,0.4016,123.00004010187592
100,0.40164,123.00494927950125
100,0.40168,124.0050626119731
100,0.40172,124.00453720536856
100,0.40176,125.0050366811795
100,0.4018,125.00045603910307
100,0.40184,124.00002648280449
100,0.40188,125.00000815741855
100,0.40192,124.00660334036888
100,0.40196,123.00083376688278
100,0.402,123.00005732167848
100,0.40204,123.0009324990604
100,0.40208,123.00588689408077
100,0.40212,124.00861616839398
100,0.40216,124.00640052522405
100,0.4022,125.00860636086558
100,0.40224,125.00043397702949
100,0.40228,125.00096879283429
100,0.40232,125.00115912262439
100,0.40236,124.00080936556394
100,0.4024,124.00000057647208
100,0.40244,124.00033702541062
100,0.40248,123.00014354538354
100,0.40252,124.00985909101406
100,0.40256,125.00190259992145
100,0.4026,125.00028088663032
100,0.40264,125.0002805986318
100,0.40268,125.00284084852804
100,0.40272,124.01148335537255
100,0.40276,123.00989725971866
100,0.4028,121.006142031997
100,0.40284,120.01790801748456
100,0.40288,122.10075792079016
100,0.40292,126.13834850917992
100,0.40296,129.0512232808874
100,0.403,131.0041943867793
100,0.40304,131.057469858318
100,0.40308,128.18801905090982
100,0.40312,124.35102189612465
100,0.40316,118.29040932940849
100,0.4032,114.07729047018447
100,0.40324,112.01627993958856
100,0.40328,114.35019041513101
100,0.40332,120.85107016263203
100,0.40336,129.97716967985983
100,0.4034,139.45841700177633
100,0.40344,144.0001939185005
100,0.40348,142.47446496080138
100,0.40352,134.81100032597703
100,0.40356,120.64531344864238
100,0.4036,104.66656288777216
100,0.40364,94.06578101221001
100,0.40368,96.19242923840358
100,0.40372,112.3672064236023
100,0.40376,132.91845180518445
100,0.4038,150.92184893591786
100,0.40384,162.40865475034505
100,0.40388,163.4027311673113
100,0.40392,154.33261857521035
100,0.40396,135.75728659646433
100,0.404,110.92757921660865
100,0.40404,88.32620915552565
100,0.40408,82.0824889136678
100,0.40412,94.62941387860575
100,0.40416,117.65699594055624
100,0.4042,139.5702728532208
100,0.40424,155.30747700306028
100,0.40428,162.12546987651518
100,0.40432,158.74985784287225
100,0.40436,146.1472064278156
100,0.4044,127.70264122418986
100,0.40444,108.1683298601953
100,0.40448,96.60679948778154
100,0.40452,96.18029439528102
100,0.40456,106.75165009119067
100,0.4046,121.6018241307474
100,0.40464,134.86709893246316
100,0.40468,143.56933683105578
100,0.40472,145.00038614634596
100,0.40476,140.40225338208543
100,0.4048,132.04847895618082
100,0.40484,122.09919761514494
100,0.40488,113.59880587668702
100,0.40492,109.03789303605653
100,0.40496,111.14464305229325
100,0.405,117.53581004843414
100,0.40504,124.57722821979904
100,0.40508,130.38242067925302
100,0.40512,134.07591128217342
100,0.40516,134.00672559157215
100,0.4052,131.15654561405356
100,0.40524,126.2451382322427
100,0.40528,122.22925450253427
100,0.40532,118.08153113051333
100,0.40536,118.00001130125199
100,0.4054,119.022064418518
100,0.40544,121.10581783356184
100,0.40548,125.1110631813666
100,0.40552,127.04023505440216
