Distance(mm),Time(ms),Amptitude(mV)
40,0.387000,124.00
40,0.387040,124.00
40,0.387080,125.00
40,0.387120,124.00
40,0.387160,124.00
40,0.387200,124.00
40,0.387240,124.00
40,0.387280,125.00
40,0.387320,124.00
40,0.387360,125.00
40,0.387400,124.00
40,0.387440,123.00
40,0.387480,124.00
40,0.387520,123.00
40,0.387560,124.00
40,0.387600,125.00
40,0.387640,124.00
40,0.387680,125.00
40,0.387720,124.00
40,0.387760,123.00
40,0.387800,124.00
40,0.387840,124.00
40,0.387880,124.00
40,0.387920,124.00
40,0.387960,124.00
40,0.388000,124.00
40,0.388040,124.00
40,0.388080,125.00
40,0.388120,124.00
40,0.388160,124.00
40,0.388200,124.00
40,0.388240,124.00
40,0.388280,125.00
40,0.388320,124.00
40,0.388360,124.00
40,0.388400,124.00
40,0.388440,124.00
40,0.388480,125.00
40,0.388520,124.00
40,0.388560,124.00
40,0.388600,124.00
40,0.388640,124.00
40,0.388680,125.00
40,0.388720,124.00
40,0.388760,124.00
40,0.388800,124.00
40,0.388840,124.00
40,0.388880,125.00
40,0.388920,124.00
40,0.388960,124.00
40,0.389000,124.00
40,0.389040,124.00
40,0.389080,125.00
40,0.389120,124.00
40,0.389160,124.00
40,0.389200,124.00
40,0.389240,123.00
40,0.389280,124.00
40,0.389320,124.00
40,0.389360,124.00
40,0.389400,124.00
40,0.389440,124.00
40,0.389480,124.00
40,0.389520,124.00
40,0.389560,124.00
40,0.389600,124.00
40,0.389640,124.00
40,0.389680,124.00
40,0.389720,123.00
40,0.389760,124.00
40,0.389800,124.00
40,0.389840,123.00
40,0.389880,124.00
40,0.389920,124.00
40,0.389960,124.00
40,0.390000,124.00
40,0.390040,124.00
40,0.390080,124.00
40,0.390120,124.00
40,0.390160,124.00
40,0.390200,124.00
40,0.390240,124.00
40,0.390280,124.00
40,0.390320,124.00
40,0.390360,124.00
40,0.390400,124.00
40,0.390440,124.00
40,0.390480,124.00
40,0.390520,124.00
40,0.390560,124.00
40,0.390600,124.00
40,0.390640,124.00
40,0.390680,124.00
40,0.390720,124.00
40,0.390760,124.00
40,0.390800,124.00
40,0.390840,124.00
40,0.390880,124.00
40,0.390920,123.00
40,0.390960,125.00
40,0.391000,125.00
40,0.391040,124.00
40,0.391080,125.00
40,0.391120,124.00
40,0.391160,124.00
40,0.391200,124.00
40,0.391240,124.00
40,0.391280,125.00
40,0.391320,124.00
40,0.391360,123.00
40,0.391400,124.00
40,0.391440,124.00
40,0.391480,124.00
40,0.391520,124.00
40,0.391560,124.00
40,0.391600,124.00
40,0.391640,124.00
40,0.391680,124.00
40,0.391720,124.00
40,0.391760,124.00
40,0.391800,124.00
40,0.391840,124.00
40,0.391880,124.00
40,0.391920,124.00
40,0.391960,124.00
40,0.392000,124.00
40,0.392040,125.00
40,0.392080,125.00
40,0.392120,124.00
40,0.392160,124.00
40,0.392200,124.00
40,0.392240,124.00
40,0.392280,125.00
40,0.392320,124.00
40,0.392360,124.00
40,0.392400,125.00
40,0.392440,124.00
40,0.392480,124.00
40,0.392520,124.00
40,0.392560,125.00
40,0.392600,124.00
40,0.392640,124.00
40,0.392680,124.00
40,0.392720,124.00
40,0.392760,125.00
40,0.392800,125.00
40,0.392840,124.00
40,0.392880,124.00
40,0.392920,124.00
40,0.392960,124.00
40,0.393000,124.00
40,0.393040,124.00
40,0.393080,124.00
40,0.393120,124.00
40,0.393160,124.00
40,0.393200,124.00
40,0.393240,124.00
40,0.393280,124.00
40,0.393320,124.00
40,0.393360,124.00
40,0.393400,125.00
40,0.393440,124.00
40,0.393480,124.00
40,0.393520,124.00
40,0.393560,124.00
40,0.393600,124.00
40,0.393640,124.00
40,0.393680,124.00
40,0.393720,124.00
40,0.393760,124.00
40,0.393800,124.00
40,0.393840,124.00
40,0.393880,124.00
40,0.393920,124.00
40,0.393960,124.00
40,0.394000,124.00
40,0.394040,125.00
40,0.394080,125.00
40,0.394120,124.00
40,0.394160,124.00
40,0.394200,124.00
40,0.394240,124.00
40,0.394280,124.00
40,0.394320,124.00
40,0.394360,124.00
40,0.394400,124.00
40,0.394440,124.00
40,0.394480,125.00
40,0.394520,124.00
40,0.394560,124.00
40,0.394600,124.00
40,0.394640,123.00
40,0.394680,124.00
40,0.394720,124.00
40,0.394760,124.00
40,0.394800,124.00
40,0.394840,124.00
40,0.394880,125.00
40,0.394920,124.00
40,0.394960,124.00
40,0.395000,124.00
40,0.395040,124.00
40,0.395080,124.00
40,0.395120,124.00
40,0.395160,125.00
40,0.395200,125.00
40,0.395240,124.00
40,0.395280,124.00
40,0.395320,123.00
40,0.395360,124.00
40,0.395400,125.00
40,0.395440,124.00
40,0.395480,124.00
40,0.395520,124.00
40,0.395560,124.00
40,0.395600,124.00
40,0.395640,124.00
40,0.395680,125.00
40,0.395720,124.00
40,0.395760,124.00
40,0.395800,125.00
40,0.395840,124.00
40,0.395880,125.00
40,0.395920,124.00
40,0.395960,123.00
45,0.396000,124.00
45,0.396040,124.00
45,0.396080,124.00
45,0.396120,124.00
45,0.396160,124.00
45,0.396200,124.00
45,0.396240,124.00
45,0.396280,123.00
45,0.396320,121.00
45,0.396360,121.00
45,0.396400,123.00
45,0.396440,125.00
45,0.396480,130.00
45,0.396520,136.00
45,0.396560,140.00
45,0.396600,138.00
45,0.396640,126.00
45,0.396680,111.00
45,0.396720,96.00
45,0.396760,88.00
45,0.396800,93.00
45,0.396840,108.00
45,0.396880,134.00
45,0.396920,160.00
45,0.396960,176.00
45,0.397000,179.00
45,0.397040,164.00
45,0.397080,130.00
45,0.397120,83.00
45,0.397160,45.00
45,0.397200,32.00
45,0.397240,48.00
45,0.397280,100.00
45,0.397320,171.00
45,0.397360,227.00
45,0.397400,245.00
45,0.397440,224.00
45,0.397480,169.00
45,0.397520,74.00
45,0.397560,2.00
45,0.397600,1.00
45,0.397640,1.00
45,0.397680,24.00
45,0.397720,128.00
45,0.397760,222.00
45,0.397800,254.00
45,0.397840,254.00
45,0.397880,224.00
45,0.397920,156.00
45,0.397960,61.00
45,0.398000,3.00
45,0.398040,0.00
45,0.398080,4.00
45,0.398120,48.00
45,0.398160,134.00
45,0.398200,199.00
45,0.398240,229.00
45,0.398280,225.00
45,0.398320,192.00
45,0.398360,141.00
45,0.398400,85.00
45,0.398440,49.00
45,0.398480,41.00
45,0.398520,59.00
45,0.398560,97.00
45,0.398600,136.00
45,0.398640,166.00
45,0.398680,179.00
45,0.398720,172.00
45,0.398760,153.00
45,0.398800,127.00
45,0.398840,104.00
45,0.398880,90.00
45,0.398920,90.00
45,0.398960,102.00
45,0.399000,117.00
45,0.399040,132.00
45,0.399080,143.00
45,0.399120,146.00
45,0.399160,143.00
45,0.399200,133.00
45,0.399240,123.00
45,0.399280,115.00
45,0.399320,110.00
45,0.399360,112.00
45,0.399400,117.00
45,0.399440,123.00
45,0.399480,128.00
45,0.399520,131.00
45,0.399560,133.00
45,0.399600,131.00
45,0.399640,127.00
45,0.399680,123.00
45,0.399720,120.00
45,0.399760,119.00
45,0.399800,119.00
45,0.399840,121.00
45,0.399880,123.00
45,0.399920,124.00
45,0.399960,126.00
45,0.400000,126.00
45,0.400040,126.00
45,0.400080,126.00
45,0.400120,125.00
45,0.400160,125.00
45,0.400200,124.00
45,0.400240,123.00
45,0.400280,122.00
45,0.400320,122.00
45,0.400360,122.00
45,0.400400,123.00
45,0.400440,125.00
45,0.400480,126.00
45,0.400520,127.00
45,0.400560,128.00
45,0.400600,127.00
45,0.400640,126.00
45,0.400680,123.00
45,0.400720,120.00
45,0.400760,119.00
45,0.400800,119.00
45,0.400840,121.00
45,0.400880,124.00
45,0.400920,126.00
45,0.400960,128.00
45,0.401000,128.00
45,0.401040,128.00
45,0.401080,127.00
45,0.401120,124.00
45,0.401160,123.00
45,0.401200,121.00
45,0.401240,120.00
45,0.401280,122.00
45,0.401320,123.00
45,0.401360,125.00
45,0.401400,126.00
45,0.401440,127.00
45,0.401480,126.00
45,0.401520,125.00
45,0.401560,124.00
45,0.401600,123.00
45,0.401640,123.00
45,0.401680,123.00
45,0.401720,123.00
45,0.401760,123.00
45,0.401800,124.00
45,0.401840,125.00
45,0.401880,126.00
45,0.401920,125.00
45,0.401960,124.00
45,0.402000,125.00
45,0.402040,124.00
45,0.402080,123.00
45,0.402120,124.00
45,0.402160,124.00
45,0.402200,125.00
45,0.402240,125.00
45,0.402280,124.00
45,0.402320,124.00
45,0.402360,124.00
45,0.402400,124.00
45,0.402440,124.00
45,0.402480,124.00
45,0.402520,124.00
45,0.402560,125.00
45,0.402600,126.00
45,0.402640,125.00
45,0.402680,124.00
45,0.402720,123.00
45,0.402760,121.00
45,0.402800,120.00
45,0.402840,120.00
45,0.402880,123.00
45,0.402920,127.00
45,0.402960,131.00
45,0.403000,133.00
45,0.403040,133.00
45,0.403080,129.00
45,0.403120,122.00
45,0.403160,115.00
45,0.403200,110.00
45,0.403240,110.00
45,0.403280,112.00
45,0.403320,120.00
45,0.403360,133.00
45,0.403400,144.00
45,0.403440,150.00
45,0.403480,147.00
45,0.403520,133.00
45,0.403560,115.00
45,0.403600,97.00
45,0.403640,86.00
45,0.403680,90.00
45,0.403720,107.00
45,0.403760,131.00
45,0.403800,155.00
45,0.403840,169.00
45,0.403880,169.00
45,0.403920,154.00
45,0.403960,128.00
45,0.404000,100.00
45,0.404040,80.00
45,0.404080,75.00
45,0.404120,86.00
45,0.404160,109.00
45,0.404200,135.00
45,0.404240,156.00
45,0.404280,166.00
45,0.404320,162.00
45,0.404360,147.00
45,0.404400,125.00
45,0.404440,105.00
45,0.404480,93.00
45,0.404520,92.00
45,0.404560,101.00
45,0.404600,116.00
45,0.404640,132.00
45,0.404680,143.00
45,0.404720,147.00
45,0.404760,143.00
45,0.404800,134.00
45,0.404840,122.00
45,0.404880,113.00
45,0.404920,108.00
45,0.404960,109.00
45,0.405000,114.00
45,0.405040,122.00
45,0.405080,130.00
45,0.405120,134.00
45,0.405160,134.00
45,0.405200,132.00
45,0.405240,127.00
45,0.405280,122.00
45,0.405320,118.00
45,0.405360,117.00
45,0.405400,118.00
45,0.405440,121.00
45,0.405480,124.00
45,0.405520,127.00
45,0.405560,129.00
45,0.405600,129.00
45,0.405640,127.00
45,0.405680,125.00
45,0.405720,122.00
45,0.405760,121.00
45,0.405800,121.00
45,0.405840,122.00
45,0.405880,124.00
45,0.405920,126.00
45,0.405960,126.00
45,0.406000,126.00
45,0.406040,126.00
45,0.406080,125.00
45,0.406120,123.00
45,0.406160,122.00
45,0.406200,122.00
45,0.406240,123.00
45,0.406280,125.00
45,0.406320,125.00
45,0.406360,126.00
45,0.406400,126.00
45,0.406440,125.00
45,0.406480,123.00
45,0.406520,123.00
45,0.406560,122.00
45,0.406600,123.00
45,0.406640,124.00
45,0.406680,125.00
45,0.406720,126.00
45,0.406760,127.00
45,0.406800,126.00
45,0.406840,124.00
45,0.406880,123.00
45,0.406920,122.00
45,0.406960,121.00
45,0.407000,121.00
45,0.407040,123.00
45,0.407080,124.00
45,0.407120,125.00
45,0.407160,126.00
45,0.407200,126.00
45,0.407240,125.00
45,0.407280,124.00
45,0.407320,123.00
45,0.407360,123.00
45,0.407400,123.00
45,0.407440,124.00
45,0.407480,124.00
45,0.407520,125.00
45,0.407560,126.00
45,0.407600,125.00
45,0.407640,125.00
45,0.407680,124.00
45,0.407720,124.00
45,0.407760,124.00
45,0.407800,124.00
45,0.407840,124.00
45,0.407880,124.00
45,0.407920,124.00
45,0.407960,124.00
45,0.408000,125.00
45,0.408040,125.00
45,0.408080,125.00
45,0.408120,124.00
45,0.408160,123.00
45,0.408200,123.00
45,0.408240,124.00
45,0.408280,124.00
45,0.408320,124.00
45,0.408360,124.00
45,0.408400,124.00
45,0.408440,124.00
45,0.408480,124.00
45,0.408520,124.00
45,0.408560,124.00
45,0.408600,124.00
45,0.408640,124.00
45,0.408680,124.00
45,0.408720,124.00
45,0.408760,124.00
45,0.408800,124.00
45,0.408840,125.00
45,0.408880,125.00
45,0.408920,124.00
45,0.408960,123.00
45,0.409000,123.00
45,0.409040,122.00
45,0.409080,121.00
45,0.409120,123.00
45,0.409160,125.00
45,0.409200,128.00
45,0.409240,131.00
45,0.409280,131.00
45,0.409320,128.00
45,0.409360,123.00
45,0.409400,118.00
45,0.409440,115.00
45,0.409480,114.00
45,0.409520,116.00
45,0.409560,122.00
45,0.409600,131.00
45,0.409640,138.00
45,0.409680,142.00
45,0.409720,139.00
45,0.409760,130.00
45,0.409800,118.00
45,0.409840,105.00
45,0.409880,97.00
45,0.409920,99.00
45,0.409960,111.00
45,0.410000,128.00
45,0.410040,146.00
45,0.410080,157.00
45,0.410120,158.00
45,0.410160,146.00
45,0.410200,126.00
45,0.410240,105.00
45,0.410280,91.00
45,0.410320,87.00
45,0.410360,96.00
45,0.410400,113.00
45,0.410440,134.00
45,0.410480,150.00
45,0.410520,156.00
45,0.410560,152.00
45,0.410600,139.00
45,0.410640,122.00
45,0.410680,108.00
45,0.410720,101.00
45,0.410760,102.00
45,0.410800,110.00
45,0.410840,121.00
45,0.410880,132.00
45,0.410920,139.00
45,0.410960,140.00
45,0.411000,137.00
45,0.411040,129.00
45,0.411080,121.00
45,0.411120,114.00
45,0.411160,112.00
45,0.411200,114.00
45,0.411240,119.00
45,0.411280,124.00
45,0.411320,129.00
45,0.411360,132.00
45,0.411400,131.00
45,0.411440,129.00
45,0.411480,126.00
45,0.411520,122.00
45,0.411560,121.00
45,0.411600,120.00
45,0.411640,120.00
45,0.411680,123.00
45,0.411720,125.00
45,0.411760,127.00
45,0.411800,127.00
45,0.411840,126.00
45,0.411880,126.00
45,0.411920,124.00
45,0.411960,124.00
45,0.380000,76.00
45,0.380040,77.00
45,0.380080,162.00
45,0.380120,99.00
45,0.380160,136.00
45,0.380200,124.00
45,0.380240,116.00
45,0.380280,135.00
45,0.380320,115.00
45,0.380360,129.00
45,0.380400,124.00
45,0.380440,120.00
45,0.380480,130.00
45,0.380520,118.00
45,0.380560,127.00
45,0.380600,124.00
45,0.380640,121.00
45,0.380680,128.00
45,0.380720,120.00
45,0.380760,127.00
45,0.380800,124.00
45,0.380840,122.00
45,0.380880,129.00
45,0.380920,121.00
45,0.380960,126.00
45,0.381000,124.00
45,0.381040,122.00
45,0.381080,127.00
45,0.381120,122.00
45,0.381160,126.00
45,0.381200,124.00
45,0.381240,123.00
45,0.381280,127.00
45,0.381320,122.00
45,0.381360,126.00
45,0.381400,124.00
45,0.381440,123.00
45,0.381480,126.00
45,0.381520,122.00
45,0.381560,125.00
45,0.381600,124.00
45,0.381640,123.00
45,0.381680,126.00
45,0.381720,122.00
45,0.381760,125.00
45,0.381800,125.00
45,0.381840,124.00
45,0.381880,126.00
45,0.381920,123.00
45,0.381960,125.00
45,0.382000,124.00
45,0.382040,123.00
45,0.382080,126.00
45,0.382120,123.00
45,0.382160,125.00
45,0.382200,124.00
45,0.382240,123.00
45,0.382280,126.00
45,0.382320,123.00
45,0.382360,125.00
45,0.382400,124.00
45,0.382440,123.00
45,0.382480,125.00
45,0.382520,123.00
45,0.382560,125.00
45,0.382600,124.00
45,0.382640,123.00
45,0.382680,125.00
45,0.382720,123.00
45,0.382760,124.00
45,0.382800,124.00
45,0.382840,124.00
45,0.382880,125.00
45,0.382920,123.00
45,0.382960,125.00
45,0.383000,124.00
45,0.383040,124.00
45,0.383080,125.00
45,0.383120,123.00
45,0.383160,125.00
45,0.383200,124.00
45,0.383240,124.00
45,0.383280,126.00
45,0.383320,123.00
45,0.383360,124.00
45,0.383400,124.00
45,0.383440,124.00
45,0.383480,126.00
45,0.383520,124.00
45,0.383560,125.00
45,0.383600,124.00
45,0.383640,124.00
45,0.383680,125.00
45,0.383720,124.00
45,0.383760,126.00
45,0.383800,125.00
45,0.383840,124.00
45,0.383880,125.00
45,0.383920,124.00
45,0.383960,125.00
45,0.384000,124.00
45,0.384040,124.00
45,0.384080,125.00
45,0.384120,124.00
45,0.384160,125.00
45,0.384200,124.00
45,0.384240,124.00
45,0.384280,125.00
45,0.384320,124.00
45,0.384360,125.00
45,0.384400,124.00
45,0.384440,124.00
45,0.384480,125.00
45,0.384520,124.00
45,0.384560,125.00
45,0.384600,123.00
45,0.384640,123.00
45,0.384680,125.00
45,0.384720,124.00
45,0.384760,125.00
45,0.384800,124.00
45,0.384840,124.00
45,0.384880,125.00
45,0.384920,123.00
45,0.384960,124.00
45,0.385000,125.00
45,0.385040,124.00
45,0.385080,125.00
45,0.385120,124.00
45,0.385160,124.00
45,0.385200,124.00
45,0.385240,124.00
45,0.385280,125.00
45,0.385320,124.00
45,0.385360,125.00
45,0.385400,124.00
45,0.385440,124.00
45,0.385480,125.00
45,0.385520,124.00
45,0.385560,125.00
45,0.385600,124.00
45,0.385640,123.00
45,0.385680,125.00
45,0.385720,124.00
45,0.385760,124.00
45,0.385800,124.00
45,0.385840,124.00
45,0.385880,125.00
45,0.385920,124.00
45,0.385960,124.00
45,0.386000,124.00
45,0.386040,125.00
45,0.386080,125.00
45,0.386120,123.00
45,0.386160,125.00
45,0.386200,125.00
45,0.386240,124.00
45,0.386280,126.00
45,0.386320,125.00
45,0.386360,124.00
45,0.386400,124.00
45,0.386440,124.00
45,0.386480,125.00
45,0.386520,124.00
45,0.386560,124.00
45,0.386600,124.00
45,0.386640,124.00
45,0.386680,125.00
45,0.386720,124.00
45,0.386760,124.00
45,0.386800,124.00
45,0.386840,124.00
45,0.386880,125.00
45,0.386920,125.00
45,0.386960,125.00
45,0.387000,124.00
45,0.387040,124.00
45,0.387080,124.00
45,0.387120,124.00
45,0.387160,125.00
45,0.387200,124.00
45,0.387240,124.00
45,0.387280,125.00
45,0.387320,124.00
45,0.387360,124.00
45,0.387400,124.00
45,0.387440,124.00
45,0.387480,124.00
45,0.387520,123.00
45,0.387560,124.00
45,0.387600,124.00
45,0.387640,124.00
45,0.387680,125.00
45,0.387720,124.00
45,0.387760,124.00
45,0.387800,124.00
45,0.387840,125.00
45,0.387880,125.00
45,0.387920,124.00
45,0.387960,124.00
45,0.388000,124.00
45,0.388040,124.00
45,0.388080,125.00
45,0.388120,124.00
45,0.388160,124.00
45,0.388200,124.00
45,0.388240,124.00
45,0.388280,125.00
45,0.388320,123.00
45,0.388360,124.00
45,0.388400,124.00
45,0.388440,123.00
45,0.388480,124.00
45,0.388520,124.00
45,0.388560,124.00
45,0.388600,124.00
45,0.388640,124.00
45,0.388680,124.00
45,0.388720,124.00
45,0.388760,124.00
45,0.388800,124.00
45,0.388840,124.00
45,0.388880,124.00
45,0.388920,124.00
45,0.388960,124.00
45,0.389000,124.00
45,0.389040,124.00
45,0.389080,124.00
45,0.389120,123.00
45,0.389160,123.00
45,0.389200,124.00
45,0.389240,124.00
45,0.389280,124.00
45,0.389320,124.00
45,0.389360,124.00
45,0.389400,123.00
45,0.389440,124.00
45,0.389480,125.00
45,0.389520,124.00
45,0.389560,124.00
45,0.389600,124.00
45,0.389640,124.00
45,0.389680,125.00
45,0.389720,124.00
45,0.389760,124.00
45,0.389800,124.00
45,0.389840,124.00
45,0.389880,125.00
45,0.389920,124.00
45,0.389960,124.00
45,0.390000,124.00
45,0.390040,123.00
45,0.390080,123.00
45,0.390120,124.00
45,0.390160,124.00
45,0.390200,124.00
45,0.390240,124.00
45,0.390280,124.00
45,0.390320,124.00
45,0.390360,124.00
45,0.390400,124.00
45,0.390440,124.00
45,0.390480,124.00
45,0.390520,124.00
45,0.390560,124.00
45,0.390600,124.00
45,0.390640,124.00
45,0.390680,124.00
45,0.390720,124.00
45,0.390760,124.00
45,0.390800,124.00
45,0.390840,124.00
45,0.390880,124.00
45,0.390920,124.00
45,0.390960,124.00
45,0.391000,124.00
45,0.391040,124.00
45,0.391080,124.00
45,0.391120,124.00
45,0.391160,124.00
45,0.391200,124.00
45,0.391240,124.00
45,0.391280,124.00
45,0.391320,124.00
45,0.391360,124.00
45,0.391400,124.00
45,0.391440,124.00
45,0.391480,124.00
45,0.391520,124.00
45,0.391560,124.00
45,0.391600,124.00
45,0.391640,124.00
45,0.391680,124.00
45,0.391720,124.00
45,0.391760,124.00
45,0.391800,124.00
45,0.391840,124.00
45,0.391880,124.00
45,0.391920,124.00
45,0.391960,124.00
45,0.392000,124.00
45,0.392040,124.00
45,0.392080,124.00
45,0.392120,124.00
45,0.392160,124.00
45,0.392200,124.00
45,0.392240,124.00
45,0.392280,125.00
45,0.392320,124.00
45,0.392360,123.00
45,0.392400,124.00
45,0.392440,124.00
45,0.392480,124.00
45,0.392520,124.00
45,0.392560,124.00
45,0.392600,125.00
45,0.392640,125.00
45,0.392680,125.00
45,0.392720,125.00
45,0.392760,125.00
45,0.392800,124.00
45,0.392840,124.00
45,0.392880,124.00
45,0.392920,124.00
45,0.392960,124.00
45,0.393000,124.00
45,0.393040,124.00
45,0.393080,123.00
45,0.393120,123.00
45,0.393160,124.00
45,0.393200,124.00
45,0.393240,123.00
45,0.393280,124.00
45,0.393320,124.00
45,0.393360,124.00
45,0.393400,124.00
45,0.393440,124.00
45,0.393480,124.00
45,0.393520,124.00
45,0.393560,125.00
45,0.393600,124.00
45,0.393640,124.00
45,0.393680,124.00
45,0.393720,124.00
45,0.393760,124.00
45,0.393800,124.00
45,0.393840,124.00
45,0.393880,124.00
45,0.393920,124.00
45,0.393960,124.00
45,0.394000,124.00
45,0.394040,124.00
45,0.394080,124.00
45,0.394120,124.00
45,0.394160,124.00
45,0.394200,124.00
45,0.394240,124.00
45,0.394280,124.00
45,0.394320,124.00
45,0.394360,124.00
45,0.394400,124.00
45,0.394440,124.00
45,0.394480,124.00
45,0.394520,124.00
45,0.394560,124.00
45,0.394600,124.00
45,0.394640,124.00
45,0.394680,125.00
45,0.394720,125.00
45,0.394760,125.00
45,0.394800,124.00
45,0.394840,123.00
45,0.394880,124.00
45,0.394920,124.00
45,0.394960,124.00
45,0.395000,124.00
45,0.395040,124.00
45,0.395080,124.00
45,0.395120,124.00
45,0.395160,124.00
45,0.395200,124.00
45,0.395240,124.00
45,0.395280,124.00
45,0.395320,124.00
45,0.395360,124.00
45,0.395400,124.00
45,0.395440,124.00
45,0.395480,124.00
45,0.395520,124.00
45,0.395560,124.00
45,0.395600,125.00
45,0.395640,124.00
45,0.395680,124.00
45,0.395720,124.00
45,0.395760,124.00
45,0.395800,124.00
45,0.395840,123.00
45,0.395880,123.00
45,0.395920,124.00
45,0.395960,124.00
45,0.396000,123.00
45,0.396040,123.00
45,0.396080,123.00
45,0.396120,124.00
45,0.396160,124.00
45,0.396200,124.00
45,0.396240,124.00
45,0.396280,123.00
45,0.396320,124.00
45,0.396360,123.00
45,0.396400,123.00
45,0.396440,123.00
45,0.396480,122.00
45,0.396520,123.00
45,0.396560,124.00
45,0.396600,128.00
45,0.396640,135.00
45,0.396680,139.00
45,0.396720,139.00
45,0.396760,130.00
45,0.396800,115.00
45,0.396840,100.00
45,0.396880,90.00
45,0.396920,90.00
45,0.396960,103.00
45,0.397000,127.00
45,0.397040,154.00
45,0.397080,173.00
45,0.397120,179.00
45,0.397160,168.00
45,0.397200,138.00
45,0.397240,95.00
45,0.397280,54.00
45,0.397320,34.00
45,0.397360,42.00
45,0.397400,85.00
45,0.397440,153.00
45,0.397480,215.00
45,0.397520,243.00
45,0.397560,231.00
45,0.397600,188.00
45,0.397640,100.00
45,0.397680,12.00
45,0.397720,1.00
45,0.397760,0.00
45,0.397800,4.00
45,0.397840,99.00
45,0.397880,205.00
45,0.397920,249.00
45,0.397960,255.00
45,0.398000,234.00
45,0.398040,180.00
45,0.398080,85.00
45,0.398120,8.00
45,0.398160,0.00
45,0.398200,3.00
45,0.398240,30.00
45,0.398280,112.00
45,0.398320,186.00
45,0.398360,225.00
45,0.398400,229.00
45,0.398440,202.00
45,0.398480,156.00
45,0.398520,98.00
45,0.398560,56.00
45,0.398600,41.00
45,0.398640,51.00
45,0.398680,86.00
45,0.398720,126.00
45,0.398760,159.00
45,0.398800,176.00
45,0.398840,175.00
45,0.398880,159.00
45,0.398920,132.00
45,0.398960,108.00
45,0.399000,93.00
45,0.399040,89.00
45,0.399080,98.00
45,0.399120,112.00
45,0.399160,128.00
45,0.399200,141.00
